gene_symbol	gene_symbol	is_in_LR_database	isLigand	isReceptor	sum_pseudobulkCellType_expr	sum_pseudobulkCellType_expr_threshold	sum_pseudobulkCellType_expr_filter	highly_variable	means	dispersions	dispersions_norm
TMEM183A	TMEM183A	False	False	False	27.6474075435451	0.25	True	False	0.13764137783488997	-3.2067357385360693	-0.4194699
PPFIA4	PPFIA4	False	False	False	0.839100603861147	0.25	True	False	-0.00010356006882676291		0.0
CHI3L1	CHI3L1	False	False	False	0.329778926155588	0.25	True	False	0.0010972834050615604	-6.261031582022482	-1.8658155
LINC01353	LINC01353	False	False	False	0.808779510881612	0.25	True	False	0.007870726791197656	-5.194553891433328	-0.9338939
LINC01136	LINC01136	False	False	False	0.463879897314165	0.25	True	False	0.004420391786787578	-5.82779479252029	-1.4872396
BTG2	BTG2	False	False	False	63.8697766189346	0.25	True	False	0.2954521835643056	-2.45446142435711	-0.66160303
ATP2B4	ATP2B4	False	False	False	17.1321173024264	0.25	True	False	0.13444497930991697	-2.9368858628929666	-0.09598439
LAX1	LAX1	False	False	False	3.52216242354169	0.25	True	False	0.025461130632401692	-4.188439968404394	-0.054720074
ZC3H11A	ZC3H11A	False	False	False	1.10962768567351	0.25	True	False	0.004981561543320072	-4.805175127691293	-0.59364253
ZBED6	ZBED6	False	False	False	0.628432415160389	0.25	True	False	0.0035428730864947547	-5.240505217572869	-0.9740476
SNRPE	SNRPE	False	False	False	64.3948131497184	0.25	True	False	0.269665831673677	-2.058979767310699	0.28276592
SOX13	SOX13	False	False	False	0.318786865586013	0.25	True	False	0.0029340847486230503	-5.346348251194467	-1.0665365
ETNK2	ETNK2	False	False	False	0.393762650299495	0.25	True	False	0.0008438776264027163	-4.839157903268995	-0.62333775
PPP1R15B	PPP1R15B	False	False	False	25.1626083144858	0.25	True	True	0.21627103299892558	-1.6156732466698034	0.8117723
PIK3C2B	PIK3C2B	False	False	False	2.0675946924023	0.25	True	False	0.011185326277222761	-3.4020952872696895	0.6324125
MDM4	MDM4	False	False	False	72.1251364027387	0.25	True	False	0.3834201468836624	-2.6523645722349367	-0.914005
AL512306.3	AL512306.3	False	False	False	0.506492340280666	0.25	True	False	0.005386666503938677	-5.799552650043321	-1.4625608
LRRN2	LRRN2	False	False	False	0.489967943270187	0.25	True	False	0.0016906570093785265	-4.2303515030750445	-0.091343686
AL512306.2	AL512306.2	False	False	False	0.29717827922594	0.25	True	False	0.003058933595156961	-4.543823465479927	-0.3652653
RBBP5	RBBP5	False	False	False	8.36518386481341	0.25	True	False	0.03549304513570723	-4.367323721358525	-0.2110343
DSTYK	DSTYK	False	False	False	15.0533071551814	0.25	True	True	0.055308119624683016	-3.44712937112592	0.5930603
TMCC2	TMCC2	False	False	False	1.96428030569859	0.25	True	False	0.006068510084232671	-2.7208828296045238	1.2276773
NUAK2	NUAK2	False	False	False	4.967705192486	0.25	True	False	0.018663197784830637	-3.6338802726712105	0.42987156
KLHDC8A	KLHDC8A	False	False	False	0.670667640878092	0.25	True	False	0.00022125840022704609	-2.3913435000044507	1.5156391
CDK18	CDK18	False	False	False	0.763751581036805	0.25	True	False	0.010466968543175331	-4.6788889825402755	-0.48328978
MFSD4A	MFSD4A	False	False	False	0.336287669164881	0.25	True	False	0.004247201469227682	-5.308792465471111	-1.0337192
ELK4	ELK4	False	False	False	19.8209547011427	0.25	True	False	0.10237423909028953	-3.8976804704940675	-1.2477474
SLC45A3	SLC45A3	False	False	False	1.02974627811275	0.25	True	False	0.0023633033670726355	-5.524394383806686	-1.2221189
NUCKS1	NUCKS1	False	False	False	95.4062370589348	0.25	True	False	0.3942572302332854	-1.737973563407197	0.25219217
RAB29	RAB29	False	False	False	13.3771183548744	0.25	True	False	0.10914883480386589	-2.5774632680037324	0.3348774
SLC41A1	SLC41A1	False	False	False	4.14264551645067	0.25	True	False	0.011906352818516796	-4.24191378430435	-0.101447165
AC119673.2	AC119673.2	False	False	False	0.485758364978469	0.25	True	False	0.0039743441296688845	-3.62648549004234	0.43633333
RAB7B	RAB7B	False	False	False	0.791793732275263	0.25	True	False	0.006812295482981348	-4.437840988992085	-0.2726545
CTSE	CTSE	False	False	False	2.39448430187742	0.25	True	False	0.00903943557878538	-1.2054270800599076	2.55193
RHEX	RHEX	False	False	False	1.19561248604547	0.25	True	False	0.0004089051288146686	-2.924222729789199	1.0499926
FAM72A	FAM72A	False	False	False	0.67847618382531	0.25	True	False	0.016176773451326943	-3.835516858413375	0.2536752
SRGAP2	SRGAP2	False	False	False	12.6972274958095	0.25	True	True	0.15232719083719748	-1.7561798238405921	1.3194
IKBKE	IKBKE	False	False	False	4.66588515023947	0.25	True	False	0.037321419813036924	-4.842936325821751	-0.6266395
AC244034.2	AC244034.2	False	False	False	0.291216342256798	0.25	True	False	0.0027100249957351047	-5.993034100275777	-1.6316309
RASSF5	RASSF5	False	False	False	25.530248316186	0.25	True	False	0.12446812830919943	-3.717545078720059	-1.0318081
EIF2D	EIF2D	False	False	False	10.747114747985	0.25	True	False	0.04663422337232514	-3.958460853129932	0.14624287
AL591846.2	AL591846.2	False	False	False	0.263614522659021	0.25	True	False	0.0014024365605046722	-5.1452170392694	-0.8907818
DYRK3	DYRK3	False	False	False	3.77207404079913	0.25	True	False	0.009123619770880598	-2.4142467183266447	1.4956255
MAPKAPK2	MAPKAPK2	False	False	False	37.0093356038313	0.25	True	False	0.1455550930299957	-2.517895379486667	0.40628505
IL10	IL10	False	False	False	1.15207439768366	0.25	True	False	0.006693679281610383	-3.8954664404137658	0.20128937
IL19	IL19	False	False	False	0.399342187253966	0.25	True	False	-0.0003995602307930096		0.0
IL24	IL24	False	False	False	0.311566411355259	0.25	True	False	0.002782932732192222	-3.701707952976379	0.3706016
FCMR	FCMR	False	False	False	12.0656387147135	0.25	True	True	0.12033893112729951	-1.2937319290108251	1.8737644
PIGR	PIGR	False	False	False	0.280375290983252	0.25	True	False	0.00014671945167764894	-4.0751372890794055	0.044287354
PFKFB2	PFKFB2	False	False	False	2.63837225335515	0.25	True	False	0.010895470957165568	-2.9593676919622394	1.0192817
YOD1	YOD1	False	False	False	12.4226186964887	0.25	True	True	0.05038467086921426	-2.481274950120957	1.4370542
CD55	CD55	False	False	False	51.6468338857424	0.25	True	True	0.4949305890114739	-0.6841569121792747	0.8650159
CR2	CR2	False	False	False	0.418239015079751	0.25	True	False	0.0021989334882488954	-3.091109552074471	0.9041616
CR1	CR1	False	False	False	7.00019691170939	0.25	True	True	0.12339888129049983	-1.6912743687769123	1.3972061
CR1L	CR1L	False	False	False	5.98987423921083	0.25	True	True	0.017702033652035893	-0.5719098244370098	3.1055171
CD46	CD46	False	False	False	38.6801564216341	0.25	True	False	0.24073889985749203	-2.9409630350791867	-0.76972204
MIR29B2CHG	MIR29B2CHG	False	False	False	7.38788918687665	0.25	True	True	0.03767593048474041	-3.1447005493792815	0.8573321
CD34	CD34	False	False	False	4.82320535566254	0.25	True	False	0.010811977244502568	-1.3558106784525001	2.42052
LINC02767	LINC02767	False	False	False	0.314373384922921	0.25	True	False	-0.0003562976326613787		0.0
PLXNA2	PLXNA2	False	False	False	0.337880563514074	0.25	True	False	0.0016680593135673743	-5.11168630477271	-0.8614816
LAMB3	LAMB3	False	False	False	0.801981893758023	0.25	True	False	0.00834170507000995	-4.279612181607356	-0.1343892
HSD11B1-AS1	HSD11B1-AS1	False	False	False	0.37833061684148	0.25	True	False	0.007549640962936359	-5.424619832337163	-1.1349328
G0S2	G0S2	False	False	False	32.7357613722614	0.25	True	True	0.7546213579331569	0.5856674728275096	2.0734513
TRAF3IP3	TRAF3IP3	False	False	False	28.3222976218421	0.25	True	False	0.26776169592613897	-2.4197574192394296	-0.14775716
C1orf74	C1orf74	False	False	False	0.368977108609062	0.25	True	False	-0.00032546364240008957		0.0
IRF6	IRF6	False	False	False	0.266286062047116	0.25	True	False	0.0013363765538613852	-5.311725404883039	-1.0362821
UTP25	UTP25	False	False	False	4.25068717721338	0.25	True	False	0.021216770286836526	-4.487947036467995	-0.31643873
HHAT	HHAT	False	False	False	1.41767868150443	0.25	True	False	0.014109088740923105	-4.9032521427592926	-0.6793453
RCOR3	RCOR3	False	False	False	18.5859704361957	0.25	True	True	0.0927612099524943	-3.2051371542516223	0.8045207
TRAF5	TRAF5	False	False	False	11.6824140058322	0.25	True	True	0.07189622425388194	-2.4026490625873747	1.50576
LINC00467	LINC00467	False	False	False	3.82902068606913	0.25	True	True	0.05078023792528939	-3.3128464650089953	0.71040094
SLC30A1	SLC30A1	False	False	False	9.67602582578692	0.25	True	True	0.04143312999239411	-3.3491998682365463	0.67863417
NEK2	NEK2	False	False	False	3.46584690816558	0.25	True	False	0.008290751793573456	-1.8093243357585225	2.0242257
LPGAT1	LPGAT1	False	False	False	30.3936108742148	0.25	True	False	0.13853897356041178	-3.3540325543789824	-0.5960436
INTS7	INTS7	False	False	False	3.21355499013538	0.25	True	False	0.012098121444095038	-4.3625423658726215	-0.20685619
DTL	DTL	False	False	False	6.24353640236545	0.25	True	True	0.014763629381141036	-1.8486800314386513	1.9898354
PPP2R5A	PPP2R5A	False	False	False	20.0645106137343	0.25	True	False	0.12436666180937511	-3.7966125159270936	-1.1265912
AL360091.3	AL360091.3	False	False	False	0.468010574592541	0.25	True	False	0.0003433329136117288	-2.9279971508836016	1.0466943
PACC1	PACC1	False	False	False	4.76005909437972	0.25	True	False	0.023862770468143245	-4.14793545210278	-0.019325959
NENF	NENF	False	False	False	36.7082227258451	0.25	True	False	0.18725982453416778	-2.9195380744280066	-0.07518854
AC092803.1	AC092803.1	False	False	False	1.70978088559439	0.25	True	True	0.029014633058896698	-3.01685162545929	0.96905047
ATF3	ATF3	False	False	False	20.1024266102383	0.25	True	True	0.20749633339743362	-1.3111365296970547	1.175182
BATF3	BATF3	False	False	False	2.88588976692666	0.25	True	True	0.0298686862603002	-2.364694061417113	1.5389261
NSL1	NSL1	False	False	False	17.0157529595888	0.25	True	False	0.10881293558340839	-4.145692323409021	-1.5450544
TATDN3	TATDN3	False	False	False	7.830414531847	0.25	True	False	0.05029544761609683	-4.464192497120368	-0.29568127
FLVCR1-DT	FLVCR1-DT	False	False	False	1.45798102125237	0.25	True	False	0.014443786528110271	-6.0913612642307395	-1.7175523
FLVCR1	FLVCR1	False	False	False	5.2244541976744	0.25	True	False	0.03139503440859147	-4.312715308455708	-0.16331576
VASH2	VASH2	False	False	False	1.4108597286493	0.25	True	False	0.0025144210733791506	-4.342137880417362	-0.18902612
ANGEL2	ANGEL2	False	False	False	12.476239384006	0.25	True	False	0.07169151584015865	-4.9322512915011325	-0.7046857
RPS6KC1	RPS6KC1	False	False	False	7.36870765602616	0.25	True	False	0.05268363897485526	-4.374720288894446	-0.21749765
SMYD2	SMYD2	False	False	False	4.43852791485495	0.25	True	False	0.03539993711877865	-5.351224268470272	-1.0707974
PTPN14	PTPN14	False	False	False	1.36518348468312	0.25	True	False	-8.402292124500395e-06		0.0
CENPF	CENPF	False	False	False	32.429166205085	0.25	True	True	0.09049758982513967	0.020839353662423676	3.6234798
KCTD3	KCTD3	False	False	False	4.95326548721783	0.25	True	False	0.02441977133667791	-3.739090433326599	0.33793563
GPATCH2	GPATCH2	False	False	False	10.2284604931792	0.25	True	False	0.06055822744528405	-4.522126240787212	-0.34630558
RRP15	RRP15	False	False	False	13.4555627157189	0.25	True	True	0.06817221948212539	-3.1416244250316576	0.8600201
TGFB2	TGFB2	False	False	False	0.283694975253384	0.25	True	False	0.004316403451460071	-5.8869486936477875	-1.5389302
LYPLAL1	LYPLAL1	False	False	False	7.89827513941606	0.25	True	False	0.053957338459926195	-4.1942507924791395	-0.059797753
AC096642.1	AC096642.1	False	False	False	0.268030333851003	0.25	True	False	0.0018119830598686188	-5.104829002166991	-0.8554895
ZC3H11B	ZC3H11B	False	False	False	0.301623925036644	0.25	True	False	0.0010707761464346251	-5.1180083176667885	-0.867006
EPRS	EPRS	False	False	False	29.3816285024003	0.25	True	False	0.13851350164977203	-2.4546201210614242	0.48213696
BPNT1	BPNT1	False	False	False	2.74721093898195	0.25	True	False	0.02575504303646827	-5.217643681631389	-0.9540705
IARS2	IARS2	False	False	False	15.2461536662383	0.25	True	False	0.08196685156636561	-3.7971010673207077	0.2872441
RAB3GAP2	RAB3GAP2	False	False	False	16.3855547366423	0.25	True	True	0.09039933522706393	-3.321627842993451	0.7027275
C1orf115	C1orf115	False	False	False	0.365298510622772	0.25	True	False	0.015261858857229176	-4.642297270483026	-0.45131478
MARC2	MARC2	False	False	False	0.425709038916637	0.25	True	False	0.008212795388337905	-4.478832544513939	-0.30847418
MARC1	MARC1	False	False	False	5.37685816091647	0.25	True	True	0.1958282628141785	-1.0810104148838733	2.1287668
HLX-AS1	HLX-AS1	False	False	False	0.515257528417356	0.25	True	False	0.0012014887209943034	-6.093900587260132	-1.7197711
HLX	HLX	False	False	False	9.13504182551281	0.25	True	True	0.1415536104068407	-1.511213780524441	1.6130557
DUSP10	DUSP10	False	False	False	16.8152467474863	0.25	True	True	0.06830974799132156	-2.5137094451152713	1.4087119
AL513314.2	AL513314.2	False	False	False	0.375956607196632	0.25	True	False	0.0015001905758308528	-5.025901495923363	-0.7865202
TAF1A	TAF1A	False	False	False	1.25344187794073	0.25	True	False	0.012544918367803396	-5.297841217581486	-1.0241497
TAF1A-AS1	TAF1A-AS1	False	False	False	0.320397350658996	0.25	True	False	0.000991181870989218	-4.806353635512585	-0.5946724
MIA3	MIA3	False	False	False	28.149876849112	0.25	True	False	0.1505857255248407	-3.1030295209146352	-0.29515094
AL592148.3	AL592148.3	False	False	False	0.628497508655545	0.25	True	False	0.004573520353201532	-5.0790958830674935	-0.8330031
AIDA	AIDA	False	False	False	14.3391989069992	0.25	True	False	0.11355785260590973	-3.60641722447195	-0.8985925
BROX	BROX	False	False	False	23.4147867739464	0.25	True	False	0.1243379349884918	-4.053523223235948	-1.4345657
FAM177B	FAM177B	False	False	False	0.496085540799121	0.25	True	False	0.005864630278270698	-3.578072794405411	0.47863787
AL392172.1	AL392172.1	False	False	False	4.34782685594501	0.25	True	False	0.016200001682266613	-4.991050994358544	-0.7560667
DISP1	DISP1	False	False	False	0.66063350484066	0.25	True	False	0.0055805840212862804	-5.109388966024432	-0.8594741
TLR5	TLR5	False	False	False	2.12534724697283	0.25	True	True	0.03959423228264162	-2.854647514221053	1.1107895
CAPN2	CAPN2	False	False	False	29.2721167259786	0.25	True	False	0.21640460609414677	-2.5685131548153888	-0.3252703
TP53BP2	TP53BP2	False	False	False	22.2250920555593	0.25	True	True	0.0902470998455058	-2.7176459199193994	1.2305058
FBXO28	FBXO28	False	False	False	9.44019720585695	0.25	True	False	0.04224369923953082	-5.208883552596925	-0.9464156
DEGS1	DEGS1	False	False	False	21.499140290006	0.25	True	False	0.16114925047928405	-2.816265914657172	0.048610095
AC092809.2	AC092809.2	False	False	False	0.593470777788296	0.25	True	False	0.001353362079594813	-3.011558087253941	0.97367615
NVL	NVL	False	False	False	6.27583413074363	0.25	True	False	0.024741153788358415	-4.143090055665292	-0.015091899
CNIH4	CNIH4	False	False	False	20.30282273251	0.25	True	True	0.275558385074499	-1.143239778288342	1.3755364
WDR26	WDR26	False	False	False	34.8208453703416	0.25	True	False	0.23303438725471945	-2.127878426493673	0.20054778
CNIH3	CNIH3	False	False	False	0.764065646108835	0.25	True	False	0.004854397965591157	-5.854807123404971	-1.5108439
DNAH14	DNAH14	False	False	False	2.61723483141264	0.25	True	False	0.010984547569460665	-2.582089444359342	1.3489593
LBR	LBR	False	False	False	56.9319565963621	0.25	True	False	0.2278553045977598	-2.0363883548299313	0.3097247
ENAH	ENAH	False	False	False	1.49553565190572	0.25	True	False	0.004635534619950116	-4.016242939554705	0.095751084
SRP9	SRP9	False	False	False	51.7565195410026	0.25	True	False	0.28003165811819036	-3.0494788422436487	-0.8992161
EPHX1	EPHX1	False	False	False	2.03383397710608	0.25	True	False	0.02753250709785675	-3.827067496682929	0.2610585
AL591895.1	AL591895.1	False	False	False	2.14447399223984	0.25	True	False	0.014637542808910055	-5.27178649308961	-1.0013822
TMEM63A	TMEM63A	False	False	False	7.06264665750341	0.25	True	True	0.052260821344115596	-3.1793783373864493	0.8270296
PYCR2	PYCR2	False	False	False	11.4134872888337	0.25	True	False	0.06772009930361536	-3.7399241189184607	0.3372071
SDE2	SDE2	False	False	False	16.1397190054021	0.25	True	True	0.06283681862639479	-3.392402936721522	0.640882
AL512343.2	AL512343.2	False	False	False	0.260355299248008	0.25	True	False	0.0036978465333637406	-6.369353068847685	-1.9604702
H3F3A	H3F3A	False	False	False	262.083687898819	0.25	True	False	1.109322543560506	-2.412300487203157	-1.1253288
ACBD3	ACBD3	False	False	False	29.620735197713	0.25	True	False	0.15737634164478762	-2.8791727561986296	-0.02680017
LIN9	LIN9	False	False	False	2.19494869504934	0.25	True	False	0.0074804015340428475	-3.753182177133881	0.3256218
PARP1	PARP1	False	False	False	35.8463523097932	0.25	True	True	0.17530756376545953	-1.8166105607036438	1.2469579
ITPKB	ITPKB	False	False	False	8.93541235519915	0.25	True	True	0.03348216161780159	-3.29787863751955	0.7234803
ITPKB-IT1	ITPKB-IT1	False	False	False	0.367689609882772	0.25	True	False	0.005326643782861711	-5.796936127882104	-1.4602743
ITPKB-AS1	ITPKB-AS1	False	False	False	0.369715888380544	0.25	True	False	0.0007523021814641774	-4.25502011055938	-0.112899885
PSEN2	PSEN2	False	False	False	1.02098309933591	0.25	True	False	0.013063011345382257	-5.421631337375946	-1.1323212
COQ8A	COQ8A	False	False	False	9.98336662197485	0.25	True	True	0.05044118499446179	-3.1570068417880126	0.8465785
CDC42BPA	CDC42BPA	False	False	False	7.01661320700911	0.25	True	True	0.03249474104071695	-2.1953344476615166	1.6869179
ZNF678	ZNF678	False	False	False	3.77884601357741	0.25	True	False	0.021752194311845722	-4.704079348977714	-0.5053019
SNAP47	SNAP47	False	False	False	5.81434230736128	0.25	True	False	0.02696446234794771	-5.025818049322261	-0.7864472
JMJD4	JMJD4	False	False	False	4.26096367078285	0.25	True	False	0.021379321166469945	-4.783158614986544	-0.5744038
ARF1	ARF1	False	False	False	90.5497382368949	0.25	True	False	0.5087999009202356	-1.5172516121724513	-0.039792445
C1orf35	C1orf35	False	False	False	18.8642522105294	0.25	True	True	0.08605096877538372	-3.446525756047599	0.5935878
MRPL55	MRPL55	False	False	False	28.0569384131423	0.25	True	False	0.17588953537041752	-2.798115767578136	0.07036778
GUK1	GUK1	False	False	False	103.247350904884	0.25	True	False	0.5605776213028997	-2.3743230844323278	-0.97064155
