id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B|B	B|DC	B|Gran	B|HSPC	B|Mono	B|NK	B|T	DC|B	DC|DC	DC|Gran	DC|HSPC	DC|Mono	DC|NK	DC|T	Gran|B	Gran|DC	Gran|Gran	Gran|HSPC	Gran|Mono	Gran|NK	Gran|T	HSPC|B	HSPC|DC	HSPC|Gran	HSPC|HSPC	HSPC|Mono	HSPC|NK	HSPC|T	Mono|B	Mono|DC	Mono|Gran	Mono|HSPC	Mono|Mono	Mono|NK	Mono|T	NK|B	NK|DC	NK|Gran	NK|HSPC	NK|Mono	NK|NK	NK|T	T|B	T|DC	T|Gran	T|HSPC	T|Mono	T|NK	T|T
CPI-SS0C5FDE06C	SPARC_PDGFC	simple:P09486	simple:Q9NRA1	SPARC	PDGFC	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061	0.0	0.063	0.047	0.0	0.0	0.0	0.373	0.0	0.375	0.359	0.0	0.0	0.0	0.155	0.0	0.157	0.141	0.0	0.0	0.0	0.113	0.0	0.116	0.099	0.0	0.0	0.0	0.047	0.0	0.049	0.033	0.0	0.0	0.0	0.047	0.0	0.049	0.033	0.0	0.0
CPI-SS0EA993EAD	PDGFRB_EFNA4	simple:P09619	simple:P52798	PDGFRB	EFNA4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.023	0.0	0.017	0.018	0.02	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.023	0.0	0.016	0.017	0.019	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS09F973C1A	EPHA2_EFNA4	simple:P29317	simple:P52798	EPHA2	EFNA4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.021	0.0	0.015	0.016	0.018	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.009	0.0	0.003	0.003	0.006	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS05E6D620E	EPHA1_EFNA4	simple:P21709	simple:P52798	EPHA1	EFNA4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.004	0.004	0.007	0.005	0.009	0.009	0.0	0.002	0.003	0.006	0.004	0.012	0.011	0.0	0.005	0.006	0.008	0.006	0.019	0.019	0.0	0.013	0.013	0.016	0.014
CPI-SS081CAAF43	PDGFRB_PDAP1	simple:P09619	simple:Q13442	PDGFRB	PDAP1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.115	0.18	0.172	0.126	0.144	0.099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.093	0.114	0.179	0.172	0.126	0.144	0.099	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS071FD400F	PDGFRB_SH2B3	simple:P09619	simple:Q9UQQ2	PDGFRB	SH2B3	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.162	0.453	0.266	0.08	0.19	0.09	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.161	0.453	0.266	0.079	0.189	0.09	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS02ADEAD6B	TGFB1_THBS1	simple:P01137	simple:P07996	TGFB1	THBS1	False	False	False	user_curated	False	0.0	0.552	0.592	0.551	0.645	0.581	0.57	0.0	0.351	0.391	0.35	0.445	0.38	0.37	0.0	0.212	0.252	0.211	0.306	0.242	0.231	0.0	0.188	0.228	0.186	0.281	0.217	0.206	0.0	0.395	0.435	0.393	0.488	0.424	0.413	0.0	1.117	1.157	1.116	1.21	1.146	1.135	0.0	1.0	1.04	0.999	1.094	1.03	1.019
CPI-SS09823E3C0	LRP5_THBS1	simple:O75197	simple:P07996	LRP5	THBS1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.052	0.011	0.106	0.041	0.031	0.0	0.013	0.052	0.011	0.106	0.042	0.031	0.0	0.004	0.044	0.003	0.097	0.033	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.043	0.002	0.097	0.032	0.021
CPI-SS02021DE58	ITGB1_THBS1	simple:P05556	simple:P07996	ITGB1	THBS1	False	False	False	user_curated	False	0.0	0.065	0.105	0.064	0.158	0.094	0.083	0.0	0.203	0.242	0.201	0.296	0.232	0.221	0.0	0.401	0.441	0.4	0.495	0.431	0.42	0.0	0.183	0.223	0.182	0.277	0.213	0.202	0.0	0.54	0.579	0.538	0.633	0.569	0.558	0.0	0.2	0.24	0.199	0.294	0.23	0.219	0.0	0.205	0.245	0.203	0.298	0.234	0.223
CPI-SS00A9B7F43	ITGAV_THBS1	simple:P06756	simple:P07996	ITGAV	THBS1	False	False	False	user_curated	False	0.0	0.031	0.071	0.03	0.125	0.061	0.05	0.0	0.053	0.093	0.052	0.147	0.082	0.071	0.0	0.052	0.092	0.05	0.145	0.081	0.07	0.0	0.054	0.094	0.053	0.147	0.083	0.072	0.0	0.051	0.091	0.05	0.145	0.08	0.069	0.0	0.045	0.085	0.043	0.138	0.074	0.063	0.0	0.105	0.145	0.103	0.198	0.134	0.123
CPI-SS03AEFDD99	GP1BA_THBS1	simple:P07359	simple:P07996	GP1BA	THBS1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.044	0.003	0.097	0.033	0.022	0.0	0.004	0.043	0.002	0.097	0.033	0.022	0.0	0.003	0.043	0.002	0.097	0.032	0.021	0.0	0.004	0.044	0.002	0.097	0.033	0.022
CPI-SS02D0CA86A	TGFB1_ACVRL1	simple:P01137	simple:P37023	TGFB1	ACVRL1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.559	0.0	0.0	0.0	0.0	0.0	0.0	0.358	0.0	0.0	0.0	0.0	0.0	0.0	0.22	0.0	0.0	0.0	0.0	0.0	0.0	0.195	0.0	0.0	0.0	0.0	0.0	0.0	0.402	0.0	0.0	0.0	0.0	0.0	0.0	1.124	0.0	0.0	0.0	0.0	0.0	0.0	1.008	0.0	0.0
CPI-SS07201D714	BMP2_ACVRL1	simple:P12643	simple:P37023	BMP2	ACVRL1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS04D8A5652	BMP6_ACVRL1	simple:P22004	simple:P37023	BMP6	ACVRL1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS031A70AC5	BMP8B_ACVRL1	simple:P34820	simple:P37023	BMP8B	ACVRL1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0
CPI-SS0475B1165	TGFBR1_ACVRL1	simple:P36897	simple:P37023	TGFBR1	ACVRL1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.121	0.0	0.0	0.0	0.0	0.0	0.0	0.243	0.0	0.0	0.0	0.0	0.0	0.0	0.166	0.0	0.0	0.0	0.0	0.0	0.0	0.104	0.0	0.0	0.0	0.0	0.0	0.0	0.142	0.0	0.0	0.0	0.0	0.0	0.0	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0
CPI-SS0CCD42C44	ENG_ACVRL1	simple:P17813	simple:P37023	ENG	ACVRL1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.184	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0
CPI-SS0C54C0699	TGFB3_ACVRL1	simple:P10600	simple:P37023	TGFB3	ACVRL1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0
CPI-SS0FAAD4DC9	ACVR2A_ACVRL1	simple:P27037	simple:P37023	ACVR2A	ACVRL1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.0	0.0
CPI-SS08F3D8D72	TGFB1_ITGB5	simple:P01137	simple:P18084	TGFB1	ITGB5	False	False	False	user_curated	False	0.0	0.554	0.0	0.0	0.558	0.0	0.0	0.0	0.353	0.0	0.0	0.357	0.0	0.0	0.0	0.215	0.0	0.0	0.219	0.0	0.0	0.0	0.19	0.0	0.0	0.194	0.0	0.0	0.0	0.397	0.0	0.0	0.401	0.0	0.0	0.0	1.119	0.0	0.0	1.123	0.0	0.0	0.0	1.003	0.0	0.0	1.007	0.0	0.0
CPI-SS05F6C781B	TGFB3_ITGB5	simple:P10600	simple:P18084	TGFB3	ITGB5	False	False	False	user_curated	False	0.0	0.012	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.012	0.0	0.0	0.0	0.006	0.0	0.0	0.01	0.0	0.0
CPI-SS0EB53BF7A	PLAU_ITGB5	simple:P00749	simple:P18084	PLAU	ITGB5	False	False	False	user_curated	False	0.0	0.008	0.0	0.0	0.013	0.0	0.0	0.0	0.063	0.0	0.0	0.068	0.0	0.0	0.0	0.024	0.0	0.0	0.028	0.0	0.0	0.0	0.018	0.0	0.0	0.022	0.0	0.0	0.0	0.019	0.0	0.0	0.024	0.0	0.0	0.0	0.006	0.0	0.0	0.01	0.0	0.0	0.0	0.006	0.0	0.0	0.01	0.0	0.0
CPI-SS00A58DA7A	SERPINE1_ITGB5	simple:P05121	simple:P18084	SERPINE1	ITGB5	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.019	0.0	0.0	0.0	0.069	0.0	0.0	0.073	0.0	0.0	0.0	0.008	0.0	0.0	0.012	0.0	0.0	0.0	0.04	0.0	0.0	0.044	0.0	0.0	0.0	0.013	0.0	0.0	0.017	0.0	0.0	0.0	0.006	0.0	0.0	0.011	0.0	0.0
CPI-SS02288E1CF	TGFB1_TGFBR1	simple:P01137	simple:P36897	TGFB1	TGFBR1	False	False	False	user_curated	False	0.661	0.783	0.706	0.644	0.682	0.615	0.58	0.46	0.582	0.505	0.443	0.481	0.415	0.38	0.321	0.443	0.366	0.304	0.343	0.276	0.241	0.297	0.419	0.341	0.28	0.318	0.251	0.216	0.504	0.626	0.548	0.487	0.525	0.458	0.423	1.226	1.348	1.271	1.209	1.247	1.18	1.145	1.109	1.231	1.154	1.092	1.131	1.064	1.029
CPI-SS01132F83E	ENG_TGFBR1	simple:P17813	simple:P36897	ENG	TGFBR1	False	False	False	user_curated	False	0.114	0.235	0.158	0.097	0.135	0.068	0.033	0.14	0.261	0.184	0.123	0.161	0.094	0.059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.131	0.253	0.175	0.114	0.152	0.085	0.05	0.286	0.408	0.331	0.269	0.307	0.24	0.206	0.125	0.247	0.169	0.108	0.146	0.079	0.044	0.121	0.243	0.166	0.104	0.142	0.076	0.041
CPI-SS02E3A754B	TGFB3_TGFBR1	simple:P10600	simple:P36897	TGFB3	TGFBR1	False	False	False	user_curated	False	0.118	0.24	0.163	0.101	0.139	0.073	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.116	0.238	0.161	0.099	0.137	0.071	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.115	0.237	0.159	0.098	0.136	0.069	0.034	0.113	0.235	0.158	0.096	0.134	0.067	0.033
CPI-SS01D3F1C9B	UBB_TGFBR1	simple:P0CG47	simple:P36897	UBB	TGFBR1	False	False	False	user_curated	False	0.938	1.06	0.983	0.921	0.959	0.892	0.857	0.746	0.868	0.79	0.729	0.767	0.7	0.665	0.82	0.942	0.865	0.803	0.841	0.774	0.739	1.003	1.125	1.048	0.986	1.025	0.958	0.923	0.747	0.869	0.791	0.73	0.768	0.701	0.666	1.322	1.444	1.366	1.305	1.343	1.276	1.241	0.959	1.081	1.004	0.942	0.98	0.914	0.879
CPI-SS0C27B14E9	UBC_TGFBR1	simple:P0CG48	simple:P36897	UBC	TGFBR1	False	False	False	user_curated	False	1.778	1.9	1.823	1.761	1.799	1.732	1.698	1.461	1.582	1.505	1.443	1.482	1.415	1.38	1.51	1.631	1.554	1.492	1.531	1.464	1.429	1.32	1.442	1.365	1.303	1.341	1.274	1.24	1.529	1.65	1.573	1.512	1.55	1.483	1.448	1.505	1.627	1.55	1.488	1.526	1.459	1.424	1.529	1.651	1.573	1.512	1.55	1.483	1.448
CPI-SS07B93ADE4	TGFB1_INHBA	simple:P01137	simple:P08476	TGFB1	INHBA	False	False	False	user_curated	False	0.553	0.0	0.0	0.568	0.0	0.0	0.0	0.352	0.0	0.0	0.368	0.0	0.0	0.0	0.214	0.0	0.0	0.229	0.0	0.0	0.0	0.189	0.0	0.0	0.204	0.0	0.0	0.0	0.396	0.0	0.0	0.411	0.0	0.0	0.0	1.118	0.0	0.0	1.133	0.0	0.0	0.0	1.002	0.0	0.0	1.017	0.0	0.0	0.0
CPI-SS09754FBDE	TGFB1_TGFBR2	simple:P01137	simple:P37173	TGFB1	TGFBR2	False	False	False	user_curated	False	0.703	0.863	0.649	0.629	0.692	0.712	0.685	0.502	0.663	0.448	0.428	0.491	0.511	0.484	0.364	0.524	0.309	0.29	0.352	0.372	0.345	0.339	0.499	0.285	0.265	0.327	0.347	0.321	0.546	0.706	0.492	0.472	0.534	0.555	0.528	1.268	1.428	1.214	1.194	1.257	1.277	1.25	1.152	1.312	1.097	1.078	1.14	1.16	1.133
CPI-SS0EDB4140E	TGFBR1_TGFBR2	simple:P36897	simple:P37173	TGFBR1	TGFBR2	False	False	False	user_curated	False	0.265	0.425	0.211	0.191	0.254	0.274	0.247	0.387	0.547	0.333	0.313	0.376	0.396	0.369	0.31	0.47	0.256	0.236	0.298	0.318	0.292	0.248	0.408	0.194	0.174	0.237	0.257	0.23	0.286	0.447	0.232	0.212	0.275	0.295	0.268	0.22	0.38	0.165	0.146	0.208	0.228	0.201	0.185	0.345	0.131	0.111	0.173	0.193	0.167
CPI-SS083B69C53	TGFB3_TGFBR2	simple:P10600	simple:P37173	TGFB3	TGFBR2	False	False	False	user_curated	False	0.16	0.321	0.106	0.087	0.149	0.169	0.142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.158	0.319	0.104	0.084	0.147	0.167	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.157	0.317	0.103	0.083	0.145	0.165	0.139	0.155	0.315	0.101	0.081	0.144	0.164	0.137
CPI-SS0043760B1	UBB_TGFBR2	simple:P0CG47	simple:P37173	UBB	TGFBR2	False	False	False	user_curated	False	0.98	1.14	0.926	0.906	0.969	0.989	0.962	0.788	0.948	0.734	0.714	0.776	0.797	0.77	0.862	1.022	0.808	0.788	0.851	0.871	0.844	1.046	1.206	0.991	0.972	1.034	1.054	1.027	0.789	0.949	0.735	0.715	0.777	0.797	0.771	1.364	1.524	1.31	1.29	1.352	1.373	1.346	1.001	1.162	0.947	0.928	0.99	1.01	0.983
CPI-SS0018AB026	UBC_TGFBR2	simple:P0CG48	simple:P37173	UBC	TGFBR2	False	False	False	user_curated	False	1.82	1.98	1.766	1.746	1.809	1.829	1.802	1.503	1.663	1.449	1.429	1.491	1.511	1.485	1.552	1.712	1.498	1.478	1.54	1.56	1.534	1.362	1.523	1.308	1.288	1.351	1.371	1.344	1.571	1.731	1.517	1.497	1.559	1.579	1.553	1.547	1.707	1.493	1.473	1.536	1.556	1.529	1.571	1.731	1.517	1.497	1.559	1.579	1.553
CPI-SS00991FC19	TGFB1_SMAD3	simple:P01137	simple:P84022	TGFB1	SMAD3	False	False	False	user_curated	False	0.633	0.607	0.604	0.583	0.666	0.606	0.593	0.433	0.406	0.403	0.382	0.465	0.405	0.393	0.294	0.267	0.264	0.243	0.326	0.266	0.254	0.269	0.243	0.24	0.219	0.301	0.241	0.229	0.476	0.45	0.447	0.426	0.509	0.448	0.436	1.198	1.172	1.169	1.148	1.231	1.171	1.158	1.082	1.055	1.052	1.031	1.114	1.054	1.042
CPI-SS03AE5A2DA	INHBA_SMAD3	simple:P08476	simple:P84022	INHBA	SMAD3	False	False	False	user_curated	False	0.088	0.061	0.058	0.037	0.12	0.06	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.103	0.076	0.073	0.052	0.135	0.075	0.063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS03AD2FCED	UBA52_SMAD3	simple:P62987	simple:P84022	UBA52	SMAD3	False	False	False	user_curated	False	1.718	1.692	1.688	1.667	1.75	1.69	1.678	1.738	1.711	1.708	1.687	1.77	1.71	1.698	1.678	1.652	1.649	1.628	1.711	1.651	1.638	1.569	1.542	1.539	1.518	1.601	1.541	1.529	1.726	1.699	1.696	1.675	1.758	1.698	1.686	1.514	1.488	1.485	1.464	1.547	1.487	1.474	1.687	1.661	1.658	1.637	1.72	1.66	1.647
CPI-SS036F515BE	UBB_SMAD3	simple:P0CG47	simple:P84022	UBB	SMAD3	False	False	False	user_curated	False	0.91	0.884	0.881	0.86	0.943	0.883	0.87	0.718	0.692	0.689	0.668	0.751	0.69	0.678	0.792	0.766	0.763	0.742	0.825	0.765	0.752	0.976	0.949	0.946	0.925	1.008	0.948	0.936	0.719	0.693	0.689	0.668	0.751	0.691	0.679	1.294	1.268	1.265	1.244	1.326	1.266	1.254	0.932	0.905	0.902	0.881	0.964	0.904	0.892
CPI-SS0030F688B	UBC_SMAD3	simple:P0CG48	simple:P84022	UBC	SMAD3	False	False	False	user_curated	False	1.751	1.724	1.721	1.7	1.783	1.723	1.71	1.433	1.406	1.403	1.382	1.465	1.405	1.393	1.482	1.455	1.452	1.431	1.514	1.454	1.442	1.293	1.266	1.263	1.242	1.325	1.265	1.253	1.501	1.474	1.471	1.45	1.533	1.473	1.461	1.477	1.451	1.448	1.427	1.51	1.45	1.437	1.501	1.475	1.471	1.45	1.533	1.473	1.461
CPI-SS00B6953AD	RPS27A_SMAD3	simple:P62979	simple:P84022	RPS27A	SMAD3	False	False	False	user_curated	False	2.174	2.147	2.144	2.123	2.206	2.146	2.134	2.068	2.042	2.039	2.018	2.1	2.04	2.028	1.958	1.931	1.928	1.907	1.99	1.93	1.918	2.171	2.144	2.141	2.12	2.203	2.143	2.131	1.823	1.796	1.793	1.772	1.855	1.795	1.783	2.0	1.973	1.97	1.949	2.032	1.972	1.96	2.209	2.182	2.179	2.158	2.241	2.181	2.169
CPI-SS085EE60B1	TGFB1_TGFBR3	simple:P01137	simple:Q03167	TGFB1	TGFBR3	False	False	False	user_curated	False	0.553	0.689	0.556	0.555	0.552	0.748	0.687	0.352	0.489	0.356	0.354	0.351	0.547	0.487	0.213	0.35	0.217	0.215	0.212	0.408	0.348	0.188	0.325	0.192	0.19	0.187	0.383	0.323	0.396	0.532	0.399	0.398	0.394	0.59	0.53	1.118	1.254	1.121	1.12	1.117	1.313	1.252	1.001	1.138	1.005	1.003	1.0	1.196	1.136
CPI-SS0B7DC608F	INHBA_TGFBR3	simple:P08476	simple:Q03167	INHBA	TGFBR3	False	False	False	user_curated	False	0.007	0.144	0.011	0.009	0.006	0.202	0.142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.159	0.026	0.024	0.021	0.217	0.157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0D46E2B45	TGFB3_TGFBR3	simple:P10600	simple:Q03167	TGFB3	TGFBR3	False	False	False	user_curated	False	0.01	0.147	0.014	0.012	0.009	0.205	0.145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.145	0.012	0.01	0.007	0.203	0.143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.143	0.01	0.008	0.005	0.201	0.141	0.005	0.141	0.008	0.007	0.004	0.2	0.14
CPI-SS0178F5C45	TGFB2_TGFBR3	simple:P61812	simple:Q03167	TGFB2	TGFBR3	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.141	0.008	0.007	0.004	0.2	0.139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.14	0.007	0.006	0.003	0.199	0.138
CPI-SS07B2C0241	TGFB1_LTBP1	simple:P01137	simple:Q14766	TGFB1	LTBP1	False	False	False	user_curated	False	0.0	0.0	0.0	0.55	0.0	0.0	0.0	0.0	0.0	0.0	0.349	0.0	0.0	0.0	0.0	0.0	0.0	0.211	0.0	0.0	0.0	0.0	0.0	0.0	0.186	0.0	0.0	0.0	0.0	0.0	0.0	0.393	0.0	0.0	0.0	0.0	0.0	0.0	1.115	0.0	0.0	0.0	0.0	0.0	0.0	0.999	0.0	0.0	0.0
CPI-SS02C50975A	TGFB3_LTBP1	simple:P10600	simple:Q14766	TGFB3	LTBP1	False	False	False	user_curated	False	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0
CPI-SS0BD5E113C	TGFB2_LTBP1	simple:P61812	simple:Q14766	TGFB2	LTBP1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0
CPI-SS08F12601A	ITGB5_LTBP1	simple:P18084	simple:Q14766	ITGB5	LTBP1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0585E80CD	TGFB1_VASN	simple:P01137	simple:Q6EMK4	TGFB1	VASN	False	False	False	user_curated	False	0.562	0.0	0.0	0.0	0.0	0.552	0.55	0.361	0.0	0.0	0.0	0.0	0.352	0.349	0.222	0.0	0.0	0.0	0.0	0.213	0.211	0.198	0.0	0.0	0.0	0.0	0.188	0.186	0.405	0.0	0.0	0.0	0.0	0.395	0.393	1.127	0.0	0.0	0.0	0.0	1.118	1.115	1.01	0.0	0.0	0.0	0.0	1.001	0.999
CPI-SS0A02D0D93	TGFB1_CD109	simple:P01137	simple:Q6YHK3	TGFB1	CD109	False	False	False	user_curated	False	0.0	0.596	0.568	0.581	0.559	0.552	0.556	0.0	0.396	0.367	0.38	0.358	0.351	0.355	0.0	0.257	0.228	0.241	0.22	0.213	0.216	0.0	0.232	0.204	0.217	0.195	0.188	0.192	0.0	0.439	0.411	0.424	0.402	0.395	0.399	0.0	1.161	1.133	1.146	1.124	1.117	1.121	0.0	1.045	1.016	1.029	1.007	1.001	1.004
CPI-SS09E85F083	TGFB1_LPP	simple:P01137	simple:Q93052	TGFB1	LPP	False	False	False	user_curated	False	0.622	0.644	0.658	0.711	0.637	0.744	0.648	0.421	0.443	0.457	0.51	0.436	0.543	0.447	0.282	0.305	0.319	0.372	0.298	0.404	0.309	0.258	0.28	0.294	0.347	0.273	0.379	0.284	0.465	0.487	0.501	0.554	0.48	0.586	0.491	1.187	1.209	1.223	1.276	1.202	1.309	1.213	1.07	1.093	1.107	1.159	1.086	1.192	1.097
CPI-SS013346DBE	TGFB1_EMILIN1	simple:P01137	simple:Q9Y6C2	TGFB1	EMILIN1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.551	0.0	0.55	0.0	0.0	0.0	0.0	0.35	0.0	0.35	0.0	0.0	0.0	0.0	0.211	0.0	0.211	0.0	0.0	0.0	0.0	0.187	0.0	0.186	0.0	0.0	0.0	0.0	0.394	0.0	0.393	0.0	0.0	0.0	0.0	1.116	0.0	1.115	0.0	0.0	0.0	0.0	0.999	0.0	0.999
