gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	DC	Gran	HSPC	Mono	NK	T
ITGA4	P13612	False	ITGA4_HUMAN		CPI-SS05767306F	0.082	0.363	0.237	0.379	0.404	0.356	0.342
RHAG	Q02094	False	RHAG_HUMAN		CPI-SS0BDD0711F	0.0	0.006	0.0	0.0	0.0	0.0	0.0
ITGA2B	P08514	False	ITGA2B_HUMAN		CPI-SS08D57D62B	0.009	0.0	0.0	0.006	0.004	0.006	0.001
TSHR	P16473	False	TSHR_HUMAN		CPI-SS0CBAAD942	0.0	0.0	0.0	0.004	0.003	0.002	0.004
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS0DA5E7F58	0.058	0.101	0.098	0.103	0.097	0.085	0.205
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS088E6B256	0.0	0.0	0.057	0.006	0.008	0.0	0.01
VCAN	P13611	False	VCAN_HUMAN		CPI-SS010A0C5E6	0.0	0.504	1.38	0.023	2.279	0.008	0.002
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0F4DDA4D0	0.125	0.4	0.798	0.362	1.074	0.396	0.404
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS02676F1C4	0.013	0.521	1.01	0.266	0.834	0.202	0.18
GPC4	O75487	False	GPC4_HUMAN		CPI-SS011A42341	0.007	0.008	0.0	0.0	0.0	0.0	0.0
ITGB5	P18084	False	ITGB5_HUMAN		CPI-SS0A5585DB4	0.0	0.009	0.0	0.0	0.018	0.0	0.0
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS0210E2C96	0.0	0.0	0.057	0.006	0.008	0.0	0.01
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS07870C518	0.125	0.4	0.798	0.362	1.074	0.396	0.404
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS0A1EB6FC4	0.058	0.101	0.098	0.103	0.097	0.085	0.205
SDC4	P31431	False	SDC4_HUMAN		CPI-SS06B89E9B7	0.0	0.051	0.188	0.009	0.144	0.009	0.015
CD44	P16070	False	CD44_HUMAN		CPI-SS0FC9FE4DE	1.127	1.204	1.836	1.429	2.183	0.641	1.625
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS09AD61071	0.0	0.0	0.0	0.005	0.0	0.002	0.004
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS011F8D85E	0.0	0.0	0.057	0.006	0.008	0.0	0.01
ITGB8	P26012	False	ITGB8_HUMAN		CPI-SS02FC34980	0.0	0.026	0.0	0.002	0.041	0.003	0.002
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS04AA79930	0.125	0.4	0.798	0.362	1.074	0.396	0.404
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS0A716F848	0.058	0.101	0.098	0.103	0.097	0.085	0.205
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0F40FA3E5	0.125	0.4	0.798	0.362	1.074	0.396	0.404
ITGA4	P13612	False	ITGA4_HUMAN		CPI-SS02454BF63	0.082	0.363	0.237	0.379	0.404	0.356	0.342
TBXA2R	P21731	False	TBXA2R_HUMAN		CPI-SS0D66A70B6	0.0	0.0	0.0	0.002	0.0	0.004	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0F8E7964B	0.125	0.4	0.798	0.362	1.074	0.396	0.404
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS06F3838F5	0.058	0.101	0.098	0.103	0.097	0.085	0.205
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS0B3367EBC	0.013	0.521	1.01	0.266	0.834	0.202	0.18
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS04DDAE6B3	0.125	0.4	0.798	0.362	1.074	0.396	0.404
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS068AC4599	0.058	0.101	0.098	0.103	0.097	0.085	0.205
SDC4	P31431	False	SDC4_HUMAN		CPI-SS0008B8919	0.0	0.051	0.188	0.009	0.144	0.009	0.015
CD36	P16671	False	CD36_HUMAN		CPI-SS0D2CA1DBE	0.013	0.374	0.367	0.008	0.837	0.007	0.0
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS0F47F627F	0.0	0.0	0.057	0.006	0.008	0.0	0.01
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS03DB73CF4	0.125	0.4	0.798	0.362	1.074	0.396	0.404
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS018B55242	0.058	0.101	0.098	0.103	0.097	0.085	0.205
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS03E414DE9	0.013	0.521	1.01	0.266	0.834	0.202	0.18
CD7	P09564	False	CD7_HUMAN		CPI-SS00264D5D1	0.008	0.12	0.023	0.06	0.03	1.784	0.7
ITGB5	P18084	False	ITGB5_HUMAN		CPI-SS034FD8FC5	0.0	0.009	0.0	0.0	0.018	0.0	0.0
ITGB5	P18084	False	ITGB5_HUMAN		CPI-SS07240E55A	0.0	0.009	0.0	0.0	0.018	0.0	0.0
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS05A26A1DE	0.0	0.029	0.0	0.001	0.0	0.0	0.005
NRP1	O14786	False	NRP1_HUMAN		CPI-SS06C2F25F0	0.0	0.134	0.0	0.0	0.01	0.0	0.001
PDGFA	P04085	False	PDGFA_HUMAN		CPI-SS0E64BD55B	0.153	0.043	0.025	0.048	0.054	0.004	0.017
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS086CDFFB1	0.0	0.029	0.0	0.001	0.0	0.0	0.005
PDGFA	P04085	False	PDGFA_HUMAN		CPI-SS0A1473279	0.153	0.043	0.025	0.048	0.054	0.004	0.017
LTA	P01374	False	LTA_HUMAN		CPI-SS0110361CB	0.054	0.013	0.0	0.0	0.0	0.028	0.031
MIF	P14174	False	MIF_HUMAN		CPI-SS02ACCF1F7	0.907	1.362	1.868	1.68	1.719	1.47	1.315
FCAR	P24071	False	FCAR_HUMAN		CPI-SS0DE1E788C	0.0	0.0	0.089	0.0	0.062	0.003	0.001
TNFSF14	O43557	False	TNFSF14_HUMAN		CPI-SS019C98396	0.0	0.0	0.0	0.002	0.009	0.061	0.046
TNFSF13	O75888	False	TNFSF13_HUMAN		CPI-SS0C28FEC7D	0.03	0.288	0.334	0.101	0.335	0.05	0.032
CD160	O95971	False	CD160_HUMAN		CPI-SS0879B8E95	0.0	0.008	0.0	0.003	0.0	0.177	0.057
BTLA	Q7Z6A9	False	BTLA_HUMAN		CPI-SS08330207B	0.016	0.0	0.0	0.001	0.0	0.0	0.008
LTA	P01374	False	LTA_HUMAN		CPI-SS0D5C54214	0.054	0.013	0.0	0.0	0.0	0.028	0.031
TNF	P01375	False	TNF_HUMAN		CPI-SS048A2311A	0.006	0.0	0.0	0.0	0.0	0.009	0.024
UBA52	P62987	False	UBA52_HUMAN		CPI-SS0A970441B	3.268	3.308	3.189	2.969	3.284	2.861	3.207
UBB	P0CG47	False	UBB_HUMAN		CPI-SS060ED8A2C	1.653	1.269	1.417	1.784	1.27	2.421	1.696
UBC	P0CG48	False	UBC_HUMAN		CPI-SS058C922AB	3.333	2.698	2.796	2.417	2.834	2.787	2.834
RPS27A	P62979	False	RPS27A_HUMAN		CPI-SS0B4F2B280	4.179	3.968	3.748	4.173	3.477	3.832	4.25
CD14	P08571	False	CD14_HUMAN		CPI-SS05122F825	0.022	0.103	0.313	0.0	0.999	0.02	0.011
TNFSF10	P50591	False	TNFSF10_HUMAN		CPI-SS0DEDA3567	0.016	0.065	0.0	0.029	0.037	0.277	0.159
LTA	P01374	False	LTA_HUMAN		CPI-SS03156A825	0.054	0.013	0.0	0.0	0.0	0.028	0.031
TNF	P01375	False	TNF_HUMAN		CPI-SS00D2C6F8C	0.006	0.0	0.0	0.0	0.0	0.009	0.024
TNFSF14	O43557	False	TNFSF14_HUMAN		CPI-SS0859C173B	0.0	0.0	0.0	0.002	0.009	0.061	0.046
LTA	P01374	False	LTA_HUMAN		CPI-SS084BE3E4B	0.054	0.013	0.0	0.0	0.0	0.028	0.031
TNF	P01375	False	TNF_HUMAN		CPI-SS04B4619D0	0.006	0.0	0.0	0.0	0.0	0.009	0.024
TNFSF13	O75888	False	TNFSF13_HUMAN		CPI-SS0F9B3B259	0.03	0.288	0.334	0.101	0.335	0.05	0.032
LTA	P01374	False	LTA_HUMAN		CPI-SS07D9A48A2	0.054	0.013	0.0	0.0	0.0	0.028	0.031
TNF	P01375	False	TNF_HUMAN		CPI-SS0E7D5974D	0.006	0.0	0.0	0.0	0.0	0.009	0.024
EDN1	P05305	False	EDN1_HUMAN		CPI-SS0A8235820	0.0	0.056	0.0	0.001	0.008	0.002	0.001
MIF	P14174	False	MIF_HUMAN		CPI-SS059EEFDC6	0.907	1.362	1.868	1.68	1.719	1.47	1.315
TNFSF10	P50591	False	TNFSF10_HUMAN		CPI-SS095E52E66	0.016	0.065	0.0	0.029	0.037	0.277	0.159
TP53	P04637	False	TP53_HUMAN		CPI-SS089919C73	0.081	0.016	0.049	0.094	0.022	0.057	0.042
CD74	P04233	False	CD74_HUMAN		CPI-SS09808DEAE	4.09	3.687	1.234	1.205	2.142	0.818	0.811
LRP6	O75581	False	LRP6_HUMAN		CPI-SS050E406C1	0.0	0.0	0.0	0.003	0.0	0.0	0.003
TNFRSF21	O75509	False	TNFRSF21_HUMAN		CPI-SS0A0718AC5	0.0	0.551	0.026	0.017	0.111	0.0	0.0
TSPAN15	O95858	False	TSPAN15_HUMAN		CPI-SS02DA0DC71	0.0	0.0	0.0	0.0	0.0	0.004	0.01
CD74	P04233	False	CD74_HUMAN		CPI-SS0302E8E8F	4.09	3.687	1.234	1.205	2.142	0.818	0.811
TSHR	P16473	False	TSHR_HUMAN		CPI-SS0EF0CA221	0.0	0.0	0.0	0.004	0.003	0.002	0.004
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0B3FE277C	0.02	0.013	0.0	0.012	0.013	0.101	0.077
ACKR3	P25106	False	ACKR3_HUMAN		CPI-SS07E25B12B	0.005	0.0	0.0	0.016	0.023	0.0	0.001
RAMP1	O60894	False	RAMP1_HUMAN		CPI-SS05EA532DE	0.025	0.019	0.0	0.137	0.002	0.253	0.011
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS05D25D2ED	0.0	0.01	0.0	0.0	0.02	0.006	0.007
TSHR	P16473	False	TSHR_HUMAN		CPI-SS0E54AA9C4	0.0	0.0	0.0	0.004	0.003	0.002	0.004
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS052C34032	0.02	0.013	0.0	0.012	0.013	0.101	0.077
ADCY9	O60503	False	ADCY9_HUMAN		CPI-SS05D26939F	0.027	0.068	0.037	0.017	0.05	0.079	0.023
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS0AF695D85	0.0	0.01	0.0	0.0	0.02	0.006	0.007
PTGIR	P43119	False	PTGIR_HUMAN		CPI-SS09F9446C7	0.0	0.032	0.079	0.012	0.044	0.002	0.0
ADCY7	P51828	False	ADCY7_HUMAN		CPI-SS088EBBFD8	0.02	0.157	0.16	0.045	0.177	0.197	0.067
PTGDR	Q13258	False	PTGDR_HUMAN		CPI-SS0B14D8296	0.0	0.0	0.0	0.001	0.001	0.11	0.015
TSHR	P16473	False	TSHR_HUMAN		CPI-SS0BE6F508B	0.0	0.0	0.0	0.004	0.003	0.002	0.004
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0A69C5B06	0.02	0.013	0.0	0.012	0.013	0.101	0.077
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS0CE2CC883	0.0	0.01	0.0	0.0	0.02	0.006	0.007
TSHR	P16473	False	TSHR_HUMAN		CPI-SS0FFD3016F	0.0	0.0	0.0	0.004	0.003	0.002	0.004
PVR	P15151	False	PVR_HUMAN		CPI-SS00A8596B5	0.0	0.016	0.057	0.031	0.006	0.004	0.0
HLA-DPA1	P20036	False	HLA-DPA1_HUMAN		CPI-SS02AB83042	2.667	2.088	0.219	0.244	0.969	0.29	0.279
FZD6	O60353	False	FZD6_HUMAN		CPI-SS0E1AA36D0	0.007	0.0	0.0	0.019	0.002	0.027	0.019
LRP5	O75197	False	LRP5_HUMAN		CPI-SS06FD42D0B	0.0	0.0	0.019	0.02	0.003	0.0	0.001
LRP6	O75581	False	LRP6_HUMAN		CPI-SS0DADDCAAB	0.0	0.0	0.0	0.003	0.0	0.0	0.003
FZD6	O60353	False	FZD6_HUMAN		CPI-SS048DE1C0C	0.007	0.0	0.0	0.019	0.002	0.027	0.019
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0D8972B21	0.0	0.007	0.0	0.0	0.0	0.013	0.036
FZD6	O60353	False	FZD6_HUMAN		CPI-SS08C4DF501	0.007	0.0	0.0	0.019	0.002	0.027	0.019
FZD6	O60353	False	FZD6_HUMAN		CPI-SS0E06D9A6F	0.007	0.0	0.0	0.019	0.002	0.027	0.019
WNT1	P04628	False	WNT1_HUMAN		CPI-SS00A6240B6	0.0	0.007	0.0	0.0	0.0	0.013	0.036
FZD6	O60353	False	FZD6_HUMAN		CPI-SS0D630E902	0.007	0.0	0.0	0.019	0.002	0.027	0.019
LRP5	O75197	False	LRP5_HUMAN		CPI-SS0C6A5AD15	0.0	0.0	0.019	0.02	0.003	0.0	0.001
LRP6	O75581	False	LRP6_HUMAN		CPI-SS01DBBEFD2	0.0	0.0	0.0	0.003	0.0	0.0	0.003
FZD5	Q13467	False	FZD5_HUMAN		CPI-SS01073ED66	0.0	0.013	0.0	0.015	0.023	0.002	0.0
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS08378307C	0.008	0.107	0.0	0.003	0.01	0.002	0.001
IGFBP4	P22692	False	IGFBP4_HUMAN		CPI-SS0B9663C84	0.025	0.009	0.0	0.0	0.011	0.0	0.038
SERPINF1	P36955	False	SERPINF1_HUMAN		CPI-SS0522B1815	0.012	0.564	0.0	0.003	0.002	0.002	0.001
DRAXIN	Q8NBI3	False	DRAXIN_HUMAN		CPI-SS071960FBF	0.0	0.0	0.0	0.001	0.003	0.051	0.023
FZD6	O60353	False	FZD6_HUMAN		CPI-SS03169D2B9	0.007	0.0	0.0	0.019	0.002	0.027	0.019
LRP5	O75197	False	LRP5_HUMAN		CPI-SS06A674E34	0.0	0.0	0.019	0.02	0.003	0.0	0.001
LRP6	O75581	False	LRP6_HUMAN		CPI-SS0A69632CE	0.0	0.0	0.0	0.003	0.0	0.0	0.003
FZD5	Q13467	False	FZD5_HUMAN		CPI-SS060151AAC	0.0	0.013	0.0	0.015	0.023	0.002	0.0
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS0C590FAAF	0.008	0.107	0.0	0.003	0.01	0.002	0.001
IGFBP4	P22692	False	IGFBP4_HUMAN		CPI-SS071D39DCD	0.025	0.009	0.0	0.0	0.011	0.0	0.038
SERPINF1	P36955	False	SERPINF1_HUMAN		CPI-SS05EEE1D11	0.012	0.564	0.0	0.003	0.002	0.002	0.001
DRAXIN	Q8NBI3	False	DRAXIN_HUMAN		CPI-SS029820CA1	0.0	0.0	0.0	0.001	0.003	0.051	0.023
LRP5	O75197	False	LRP5_HUMAN		CPI-SS0E9B4FE35	0.0	0.0	0.019	0.02	0.003	0.0	0.001
LRP6	O75581	False	LRP6_HUMAN		CPI-SS029F40481	0.0	0.0	0.0	0.003	0.0	0.0	0.003
FZD5	Q13467	False	FZD5_HUMAN		CPI-SS0AFE1D0FB	0.0	0.013	0.0	0.015	0.023	0.002	0.0
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS0358DF83A	0.008	0.107	0.0	0.003	0.01	0.002	0.001
IGFBP4	P22692	False	IGFBP4_HUMAN		CPI-SS0D2FA7BC5	0.025	0.009	0.0	0.0	0.011	0.0	0.038
SERPINF1	P36955	False	SERPINF1_HUMAN		CPI-SS0F7F923D9	0.012	0.564	0.0	0.003	0.002	0.002	0.001
DRAXIN	Q8NBI3	False	DRAXIN_HUMAN		CPI-SS00B969D21	0.0	0.0	0.0	0.001	0.003	0.051	0.023
PORCN	Q9H237	False	PORCN_HUMAN		CPI-SS040FCBB26	0.008	0.037	0.0	0.025	0.012	0.052	0.02
FZD3	Q9NPG1	False	FZD3_HUMAN		CPI-SS06901C9E0	0.117	0.089	0.027	0.07	0.003	0.074	0.076
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS073442A2D	0.0	0.014	0.036	0.009	0.05	0.0	0.001
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS0C6DB992E	0.031	0.0	0.0	0.005	0.003	0.015	0.006
CD300C	Q08708	False	CD300C_HUMAN		CPI-SS01FFCE2D9	0.0	0.217	0.305	0.009	0.592	0.0	0.002
FZD6	O60353	False	FZD6_HUMAN		CPI-SS0ED7CAD7C	0.007	0.0	0.0	0.019	0.002	0.027	0.019
FZD5	Q13467	False	FZD5_HUMAN		CPI-SS0EB9C8E51	0.0	0.013	0.0	0.015	0.023	0.002	0.0
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS0C97CF73D	0.178	0.0	0.0	0.0	0.0	0.0	0.014
FZD6	O60353	False	FZD6_HUMAN		CPI-SS097E058DD	0.007	0.0	0.0	0.019	0.002	0.027	0.019
LRP6	O75581	False	LRP6_HUMAN		CPI-SS02AD61190	0.0	0.0	0.0	0.003	0.0	0.0	0.003
FZD5	Q13467	False	FZD5_HUMAN		CPI-SS009C63269	0.0	0.013	0.0	0.015	0.023	0.002	0.0
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS09DB61E97	0.008	0.107	0.0	0.003	0.01	0.002	0.001
PVR	P15151	False	PVR_HUMAN		CPI-SS00561BBD7	0.0	0.016	0.057	0.031	0.006	0.004	0.0
FCGR2A	P12318	False	FCGR2A_HUMAN		CPI-SS06792A8A1	0.013	0.091	0.032	0.009	0.471	0.035	0.001
SIRPA	P78324	False	SIRPA_HUMAN		CPI-SS0F08B0F71	0.005	0.111	0.234	0.04	0.321	0.007	0.004
RECK	O95980	False	RECK_HUMAN		CPI-SS0B67FD937	0.018	0.066	0.033	0.067	0.033	0.083	0.065
PVR	P15151	False	PVR_HUMAN		CPI-SS04784F50F	0.0	0.016	0.057	0.031	0.006	0.004	0.0
AFDN	P55196	False	AFDN_HUMAN		CPI-SS07988AFDD	0.187	0.053	0.0	0.004	0.019	0.094	0.124
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS0A5DF05C0	0.017	0.0	0.0	0.003	0.0	0.041	0.036
CD96	P40200	False	CD96_HUMAN		CPI-SS07687E2DB	0.012	0.008	0.0	0.007	0.005	0.406	0.437
CD226	Q15762	False	CD226_HUMAN		CPI-SS06207F70E	0.006	0.0	0.0	0.003	0.002	0.163	0.074
PVR	P15151	False	PVR_HUMAN		CPI-SS0A8627ED6	0.0	0.016	0.057	0.031	0.006	0.004	0.0
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS08BEC44C6	0.203	0.741	1.581	0.3	1.862	1.98	0.572
MCAM	P43121	False	MCAM_HUMAN		CPI-SS001E7CB07	0.0	0.0	0.0	0.0	0.0	0.002	0.021
ITGAL	P20701	False	ITGAL_HUMAN		CPI-SS06634D36A	0.063	0.13	0.086	0.06	0.265	0.678	0.269
PVR	P15151	False	PVR_HUMAN		CPI-SS0B84DAE3D	0.0	0.016	0.057	0.031	0.006	0.004	0.0
PVR	P15151	False	PVR_HUMAN		CPI-SS0F1A060D4	0.0	0.016	0.057	0.031	0.006	0.004	0.0
AFDN	P55196	False	AFDN_HUMAN		CPI-SS0B24A71FE	0.187	0.053	0.0	0.004	0.019	0.094	0.124
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS03859E16F	0.017	0.0	0.0	0.003	0.0	0.041	0.036
CD34	P28906	False	CD34_HUMAN		CPI-SS06077A8A5	0.005	0.0	0.0	0.33	0.0	0.002	0.002
NECTIN1	Q15223	False	NECTIN1_HUMAN		CPI-SS0C5E9FBFB	0.007	0.397	0.026	0.031	0.041	0.079	0.024
NECTIN2	Q92692	False	NECTIN2_HUMAN		CPI-SS02FBD007E	0.003	0.03	0.104	0.168	0.13	0.002	0.002
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS0B990492C	0.0	0.0	0.0	0.0	0.0	0.005	0.021
HLA-DPA1	P20036	False	HLA-DPA1_HUMAN		CPI-SS001254E9D	2.667	2.088	0.219	0.244	0.969	0.29	0.279
ADRA2A	P08913	False	ADRA2A_HUMAN		CPI-SS0892EFE81	0.0	0.088	0.0	0.003	0.016	0.0	0.0
GALR2	O43603	False	GALR2_HUMAN		CPI-SS0F8ABC300	0.028	0.086	0.036	0.002	0.028	0.004	0.008
GALR3	O60755	False	GALR3_HUMAN		CPI-SS0E70DD97F	0.0	0.0	0.0	0.001	0.0	0.0	0.001
LRP5	O75197	False	LRP5_HUMAN		CPI-SS0C6B1B7EA	0.0	0.0	0.019	0.02	0.003	0.0	0.001
LRP6	O75581	False	LRP6_HUMAN		CPI-SS041A9759A	0.0	0.0	0.0	0.003	0.0	0.0	0.003
WNT1	P04628	False	WNT1_HUMAN		CPI-SS088E72875	0.0	0.007	0.0	0.0	0.0	0.013	0.036
RYK	P34925	False	RYK_HUMAN		CPI-SS04C952B10	0.298	0.064	0.063	0.14	0.095	0.344	0.254
WNT10B	O00744	False	WNT10B_HUMAN		CPI-SS09C6F5B5E	0.0	0.0	0.0	0.001	0.003	0.004	0.015
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS00F9DF28E	0.178	0.0	0.0	0.0	0.0	0.0	0.014
BAMBI	Q13145	False	BAMBI_HUMAN		CPI-SS088A79CEF	0.032	0.0	0.0	0.001	0.006	0.002	0.005
ROR1	Q01973	False	ROR1_HUMAN		CPI-SS0C41D1AB0	0.169	0.0	0.0	0.001	0.002	0.0	0.001
LRP5	O75197	False	LRP5_HUMAN		CPI-SS0979BEE9E	0.0	0.0	0.019	0.02	0.003	0.0	0.001
LRP6	O75581	False	LRP6_HUMAN		CPI-SS063BE49AF	0.0	0.0	0.0	0.003	0.0	0.0	0.003
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0CA86B750	0.0	0.007	0.0	0.0	0.0	0.013	0.036
RYK	P34925	False	RYK_HUMAN		CPI-SS0210E8B55	0.298	0.064	0.063	0.14	0.095	0.344	0.254
WNT10B	O00744	False	WNT10B_HUMAN		CPI-SS0AD8B6D35	0.0	0.0	0.0	0.001	0.003	0.004	0.015
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS02E251A12	0.178	0.0	0.0	0.0	0.0	0.0	0.014
ROR1	Q01973	False	ROR1_HUMAN		CPI-SS0DD439ECE	0.169	0.0	0.0	0.001	0.002	0.0	0.001
LRP5	O75197	False	LRP5_HUMAN		CPI-SS0A0EB6095	0.0	0.0	0.019	0.02	0.003	0.0	0.001
LRP6	O75581	False	LRP6_HUMAN		CPI-SS0E47E9212	0.0	0.0	0.0	0.003	0.0	0.0	0.003
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0B7FB4EB4	0.024	0.105	0.183	0.032	0.081	0.056	0.026
ABCA1	O95477	False	ABCA1_HUMAN		CPI-SS021A4089C	0.049	0.168	0.341	0.183	0.403	0.016	0.08
LRP6	O75581	False	LRP6_HUMAN		CPI-SS05B1FA8A8	0.0	0.0	0.0	0.003	0.0	0.0	0.003
CCR4	P51679	False	CCR4_HUMAN		CPI-SS0CD17AC7A	0.009	0.0	0.0	0.001	0.0	0.004	0.063
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS0D04B1471	0.008	0.107	0.0	0.003	0.01	0.002	0.001
PLAU	P00749	False	PLAU_HUMAN		CPI-SS04A83D488	0.007	0.117	0.038	0.027	0.029	0.002	0.002
LGALS9	O00182	False	LGALS9_HUMAN		CPI-SS048346C2B	0.141	0.326	0.26	0.343	0.412	0.108	0.036
WNT1	P04628	False	WNT1_HUMAN		CPI-SS02C1880E4	0.0	0.007	0.0	0.0	0.0	0.013	0.036
WNT10B	O00744	False	WNT10B_HUMAN		CPI-SS04E39D8B9	0.0	0.0	0.0	0.001	0.003	0.004	0.015
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0FF72F6DF	0.0	0.007	0.0	0.0	0.0	0.013	0.036
WNT10B	O00744	False	WNT10B_HUMAN		CPI-SS00519F627	0.0	0.0	0.0	0.001	0.003	0.004	0.015
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0E3EC3035	0.0	0.007	0.0	0.0	0.0	0.013	0.036
WNT10B	O00744	False	WNT10B_HUMAN		CPI-SS036709154	0.0	0.0	0.0	0.001	0.003	0.004	0.015
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SS046A32887	0.0	0.0	0.0	0.005	0.0	0.0	0.007
WNT10A	Q9GZT5	False	WNT10A_HUMAN		CPI-SS032788C1B	0.039	0.059	0.0	0.0	0.0	0.006	0.008
WNT1	P04628	False	WNT1_HUMAN		CPI-SS014B0FCD2	0.0	0.007	0.0	0.0	0.0	0.013	0.036
RYK	P34925	False	RYK_HUMAN		CPI-SS0BA171A40	0.298	0.064	0.063	0.14	0.095	0.344	0.254
WNT10B	O00744	False	WNT10B_HUMAN		CPI-SS0378B2FE1	0.0	0.0	0.0	0.001	0.003	0.004	0.015
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS070BB3318	0.178	0.0	0.0	0.0	0.0	0.0	0.014
ROR1	Q01973	False	ROR1_HUMAN		CPI-SS0E5155850	0.169	0.0	0.0	0.001	0.002	0.0	0.001
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SS019A855C9	0.0	0.0	0.0	0.005	0.0	0.0	0.007
WNT10A	Q9GZT5	False	WNT10A_HUMAN		CPI-SS0E7D51A72	0.039	0.059	0.0	0.0	0.0	0.006	0.008
CTHRC1	Q96CG8	False	CTHRC1_HUMAN		CPI-SS0D1DA5F89	0.008	0.0	0.0	0.0	0.0	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0DC5ADBF1	0.0	0.007	0.0	0.0	0.0	0.013	0.036
RYK	P34925	False	RYK_HUMAN		CPI-SS0FAF1F4B6	0.298	0.064	0.063	0.14	0.095	0.344	0.254
WNT10B	O00744	False	WNT10B_HUMAN		CPI-SS06614B3BC	0.0	0.0	0.0	0.001	0.003	0.004	0.015
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS04D1BB563	0.178	0.0	0.0	0.0	0.0	0.0	0.014
ROR1	Q01973	False	ROR1_HUMAN		CPI-SS08D7289BB	0.169	0.0	0.0	0.001	0.002	0.0	0.001
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SS0754B914F	0.0	0.0	0.0	0.005	0.0	0.0	0.007
WNT10A	Q9GZT5	False	WNT10A_HUMAN		CPI-SS05BB05F84	0.039	0.059	0.0	0.0	0.0	0.006	0.008
LDLR	P01130	False	LDLR_HUMAN		CPI-SS03F4C1D48	0.024	0.105	0.183	0.032	0.081	0.056	0.026
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS05811D8D6	0.02	0.013	0.0	0.012	0.013	0.101	0.077
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS065B30F3D	0.031	0.0	0.0	0.005	0.003	0.015	0.006
TLR4	O00206	False	TLR4_HUMAN		CPI-SS028246358	0.0	0.051	0.163	0.01	0.409	0.002	0.0
TGFBR1	P36897	False	TGFBR1_HUMAN		CPI-SS06324AAE2	0.223	0.467	0.312	0.189	0.265	0.132	0.062
TGFBR2	P37173	False	TGFBR2_HUMAN		CPI-SS019D8BD0F	0.307	0.628	0.199	0.16	0.284	0.324	0.271
LDLR	P01130	False	LDLR_HUMAN		CPI-SS02C0C0A5A	0.024	0.105	0.183	0.032	0.081	0.056	0.026
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0ECB46D5F	0.02	0.013	0.0	0.012	0.013	0.101	0.077
